"No.","Time","Source","Destination","Protocol","Length","Info","information","Src addr(resolved)","Src addr(unresolved)","Net  addr"
"7965","5.931122752","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7966","5.931124123","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7967","5.931146299","127.0.0.1","127.0.0.1","UDP","76","44720  >  80 Len=32","44720  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"7968","5.931148666","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7969","5.931158135","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"7970","5.931160575","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7971","5.931161355","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"7972","5.931163395","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7973","5.931172646","127.0.0.1","127.0.0.1","UDP","76","59351  >  80 Len=32","59351  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"7974","5.931174670","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7975","5.934807725","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"7976","5.934813206","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"7977","5.934820307","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7978","5.934821779","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7979","5.934868499","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"7980","5.934871275","127.0.0.1","127.0.0.1","UDP","76","44720  >  80 Len=32","44720  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"7981","5.934871968","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7982","5.934892343","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7983","5.934926809","127.0.0.1","127.0.0.1","UDP","76","59351  >  80 Len=32","59351  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"7984","5.934950476","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"7985","5.934950656","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7986","5.934954275","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7987","5.937823144","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"7988","5.937828737","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7989","5.937844771","127.0.0.1","127.0.0.1","UDP","76","44720  >  80 Len=32","44720  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"7990","5.937846960","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7991","5.937857618","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"7992","5.937859578","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7993","5.937902316","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"7994","5.937907036","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7995","5.937924234","127.0.0.1","127.0.0.1","UDP","76","59351  >  80 Len=32","59351  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"7996","5.937926540","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7997","5.937936984","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"7998","5.937938902","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"7999","5.940047622","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"8000","5.940058590","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"8001","5.940085362","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"8002","5.940087034","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"8003","5.940090924","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"8004","5.940091862","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"8005","5.940112152","127.0.0.1","127.0.0.1","UDP","76","59351  >  80 Len=32","59351  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"8006","5.940113187","127.0.0.1","127.0.0.1","UDP","76","44720  >  80 Len=32","44720  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"8007","5.940115146","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"8008","5.940116852","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"8009","5.940135524","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"8010","5.940138912","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"8011","5.942342095","127.0.0.1","127.0.0.1","UDP","76","56334  >  80 Len=32","56334  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"8012","5.942359704","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"8013","5.942452842","127.0.0.1","127.0.0.1","UDP","76","59351  >  80 Len=32","59351  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"8014","5.942459977","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"8015","5.942501501","127.0.0.1","127.0.0.1","UDP","76","51278  >  80 Len=32","51278  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"8016","5.942505699","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"8017","5.942540605","127.0.0.1","127.0.0.1","UDP","76","59630  >  80 Len=32","59630  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"8018","5.942558698","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"8019","5.942619419","127.0.0.1","127.0.0.1","UDP","76","44720  >  80 Len=32","44720  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"8020","5.942623158","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"8021","5.942665782","127.0.0.1","127.0.0.1","UDP","76","34121  >  80 Len=32","34121  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"8022","5.942669000","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"8023","5.944041297","127.0.0.1","127.0.0.1","UDP","76","51640  >  80 Len=32","51640  >  80 Len=32","127.0.0.1","127.0.0.1","127.0.0.1"
"8024","5.944066768","127.0.0.1","127.0.0.1","ICMP","104","Destination unreachable (Port unreachable)","Destination unreachable (Port unreachable)","127.0.0.1","127.0.0.1","127.0.0.1"
"8025","5.944134323","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=136 Ack=1 Win=512 Len=1 TSval=311228075 TSecr=311227654","49556  >  35813 [PSH, ACK] Seq=136 Ack=1 Win=512 Len=1 TSval=311228075 TSecr=311227654","127.0.0.1","127.0.0.1","127.0.0.1"
"8026","5.944157105","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=137 Win=512 Len=0 TSval=311228075 TSecr=311228075","35813  >  49556 [ACK] Seq=1 Ack=137 Win=512 Len=0 TSval=311228075 TSecr=311228075","127.0.0.1","127.0.0.1","127.0.0.1"
"8027","5.946310818","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=137 Ack=1 Win=512 Len=1 TSval=311228077 TSecr=311228075","49556  >  35813 [PSH, ACK] Seq=137 Ack=1 Win=512 Len=1 TSval=311228077 TSecr=311228075","127.0.0.1","127.0.0.1","127.0.0.1"
"8028","5.946315480","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=138 Win=512 Len=0 TSval=311228078 TSecr=311228077","35813  >  49556 [ACK] Seq=1 Ack=138 Win=512 Len=0 TSval=311228078 TSecr=311228077","127.0.0.1","127.0.0.1","127.0.0.1"
"8029","5.946348217","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=138 Ack=1 Win=512 Len=1 TSval=311228078 TSecr=311228078","49556  >  35813 [PSH, ACK] Seq=138 Ack=1 Win=512 Len=1 TSval=311228078 TSecr=311228078","127.0.0.1","127.0.0.1","127.0.0.1"
"8030","5.946352217","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=139 Win=512 Len=0 TSval=311228078 TSecr=311228078","35813  >  49556 [ACK] Seq=1 Ack=139 Win=512 Len=0 TSval=311228078 TSecr=311228078","127.0.0.1","127.0.0.1","127.0.0.1"
"8031","5.946375023","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=139 Ack=1 Win=512 Len=1 TSval=311228078 TSecr=311228078","49556  >  35813 [PSH, ACK] Seq=139 Ack=1 Win=512 Len=1 TSval=311228078 TSecr=311228078","127.0.0.1","127.0.0.1","127.0.0.1"
"8032","5.946376852","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=140 Win=512 Len=0 TSval=311228078 TSecr=311228078","35813  >  49556 [ACK] Seq=1 Ack=140 Win=512 Len=0 TSval=311228078 TSecr=311228078","127.0.0.1","127.0.0.1","127.0.0.1"
"8033","5.946412442","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=140 Ack=1 Win=512 Len=1 TSval=311228078 TSecr=311228078","49556  >  35813 [PSH, ACK] Seq=140 Ack=1 Win=512 Len=1 TSval=311228078 TSecr=311228078","127.0.0.1","127.0.0.1","127.0.0.1"
"8034","5.946414922","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=141 Win=512 Len=0 TSval=311228078 TSecr=311228078","35813  >  49556 [ACK] Seq=1 Ack=141 Win=512 Len=0 TSval=311228078 TSecr=311228078","127.0.0.1","127.0.0.1","127.0.0.1"
"8035","5.946714971","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=141 Ack=1 Win=512 Len=1 TSval=311228078 TSecr=311228078","49556  >  35813 [PSH, ACK] Seq=141 Ack=1 Win=512 Len=1 TSval=311228078 TSecr=311228078","127.0.0.1","127.0.0.1","127.0.0.1"
"8036","5.946718146","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=142 Win=512 Len=0 TSval=311228078 TSecr=311228078","35813  >  49556 [ACK] Seq=1 Ack=142 Win=512 Len=0 TSval=311228078 TSecr=311228078","127.0.0.1","127.0.0.1","127.0.0.1"
"8037","5.948834532","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=142 Ack=1 Win=512 Len=1 TSval=311228080 TSecr=311228078","49556  >  35813 [PSH, ACK] Seq=142 Ack=1 Win=512 Len=1 TSval=311228080 TSecr=311228078","127.0.0.1","127.0.0.1","127.0.0.1"
"8038","5.948842014","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=143 Win=512 Len=0 TSval=311228080 TSecr=311228080","35813  >  49556 [ACK] Seq=1 Ack=143 Win=512 Len=0 TSval=311228080 TSecr=311228080","127.0.0.1","127.0.0.1","127.0.0.1"
"8039","5.948956092","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=143 Ack=1 Win=512 Len=1 TSval=311228080 TSecr=311228080","49556  >  35813 [PSH, ACK] Seq=143 Ack=1 Win=512 Len=1 TSval=311228080 TSecr=311228080","127.0.0.1","127.0.0.1","127.0.0.1"
"8040","5.948960555","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=144 Win=512 Len=0 TSval=311228080 TSecr=311228080","35813  >  49556 [ACK] Seq=1 Ack=144 Win=512 Len=0 TSval=311228080 TSecr=311228080","127.0.0.1","127.0.0.1","127.0.0.1"
"8041","5.949098205","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=144 Ack=1 Win=512 Len=1 TSval=311228080 TSecr=311228080","49556  >  35813 [PSH, ACK] Seq=144 Ack=1 Win=512 Len=1 TSval=311228080 TSecr=311228080","127.0.0.1","127.0.0.1","127.0.0.1"
"8042","5.949102560","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=145 Win=512 Len=0 TSval=311228080 TSecr=311228080","35813  >  49556 [ACK] Seq=1 Ack=145 Win=512 Len=0 TSval=311228080 TSecr=311228080","127.0.0.1","127.0.0.1","127.0.0.1"
"8043","5.949259253","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=145 Ack=1 Win=512 Len=1 TSval=311228080 TSecr=311228080","49556  >  35813 [PSH, ACK] Seq=145 Ack=1 Win=512 Len=1 TSval=311228080 TSecr=311228080","127.0.0.1","127.0.0.1","127.0.0.1"
"8044","5.949262536","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=146 Win=512 Len=0 TSval=311228080 TSecr=311228080","35813  >  49556 [ACK] Seq=1 Ack=146 Win=512 Len=0 TSval=311228080 TSecr=311228080","127.0.0.1","127.0.0.1","127.0.0.1"
"8045","5.949383581","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=146 Ack=1 Win=512 Len=1 TSval=311228081 TSecr=311228080","49556  >  35813 [PSH, ACK] Seq=146 Ack=1 Win=512 Len=1 TSval=311228081 TSecr=311228080","127.0.0.1","127.0.0.1","127.0.0.1"
"8046","5.949388215","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=147 Win=512 Len=0 TSval=311228081 TSecr=311228081","35813  >  49556 [ACK] Seq=1 Ack=147 Win=512 Len=0 TSval=311228081 TSecr=311228081","127.0.0.1","127.0.0.1","127.0.0.1"
"8047","6.286429293","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=147 Ack=1 Win=512 Len=1 TSval=311228418 TSecr=311228081","49556  >  35813 [PSH, ACK] Seq=147 Ack=1 Win=512 Len=1 TSval=311228418 TSecr=311228081","127.0.0.1","127.0.0.1","127.0.0.1"
"8048","6.286436147","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=148 Win=512 Len=0 TSval=311228418 TSecr=311228418","35813  >  49556 [ACK] Seq=1 Ack=148 Win=512 Len=0 TSval=311228418 TSecr=311228418","127.0.0.1","127.0.0.1","127.0.0.1"
"8049","6.297142534","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=148 Ack=1 Win=512 Len=1 TSval=311228428 TSecr=311228418","49556  >  35813 [PSH, ACK] Seq=148 Ack=1 Win=512 Len=1 TSval=311228428 TSecr=311228418","127.0.0.1","127.0.0.1","127.0.0.1"
"8050","6.297165476","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=149 Win=512 Len=0 TSval=311228428 TSecr=311228428","35813  >  49556 [ACK] Seq=1 Ack=149 Win=512 Len=0 TSval=311228428 TSecr=311228428","127.0.0.1","127.0.0.1","127.0.0.1"
"8051","6.308093083","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=149 Ack=1 Win=512 Len=1 TSval=311228439 TSecr=311228428","49556  >  35813 [PSH, ACK] Seq=149 Ack=1 Win=512 Len=1 TSval=311228439 TSecr=311228428","127.0.0.1","127.0.0.1","127.0.0.1"
"8052","6.308099959","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=150 Win=512 Len=0 TSval=311228439 TSecr=311228439","35813  >  49556 [ACK] Seq=1 Ack=150 Win=512 Len=0 TSval=311228439 TSecr=311228439","127.0.0.1","127.0.0.1","127.0.0.1"
"8053","6.315495581","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=150 Ack=1 Win=512 Len=1 TSval=311228447 TSecr=311228439","49556  >  35813 [PSH, ACK] Seq=150 Ack=1 Win=512 Len=1 TSval=311228447 TSecr=311228439","127.0.0.1","127.0.0.1","127.0.0.1"
"8054","6.315504447","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=151 Win=512 Len=0 TSval=311228447 TSecr=311228447","35813  >  49556 [ACK] Seq=1 Ack=151 Win=512 Len=0 TSval=311228447 TSecr=311228447","127.0.0.1","127.0.0.1","127.0.0.1"
"8055","6.325912031","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=151 Ack=1 Win=512 Len=1 TSval=311228457 TSecr=311228447","49556  >  35813 [PSH, ACK] Seq=151 Ack=1 Win=512 Len=1 TSval=311228457 TSecr=311228447","127.0.0.1","127.0.0.1","127.0.0.1"
"8056","6.325939682","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=152 Win=512 Len=0 TSval=311228457 TSecr=311228457","35813  >  49556 [ACK] Seq=1 Ack=152 Win=512 Len=0 TSval=311228457 TSecr=311228457","127.0.0.1","127.0.0.1","127.0.0.1"
"8057","6.333011339","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=152 Ack=1 Win=512 Len=1 TSval=311228464 TSecr=311228457","49556  >  35813 [PSH, ACK] Seq=152 Ack=1 Win=512 Len=1 TSval=311228464 TSecr=311228457","127.0.0.1","127.0.0.1","127.0.0.1"
"8058","6.333034899","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=153 Win=512 Len=0 TSval=311228464 TSecr=311228464","35813  >  49556 [ACK] Seq=1 Ack=153 Win=512 Len=0 TSval=311228464 TSecr=311228464","127.0.0.1","127.0.0.1","127.0.0.1"
"8059","6.351524385","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=153 Ack=1 Win=512 Len=1 TSval=311228483 TSecr=311228464","49556  >  35813 [PSH, ACK] Seq=153 Ack=1 Win=512 Len=1 TSval=311228483 TSecr=311228464","127.0.0.1","127.0.0.1","127.0.0.1"
"8060","6.351536997","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=154 Win=512 Len=0 TSval=311228483 TSecr=311228483","35813  >  49556 [ACK] Seq=1 Ack=154 Win=512 Len=0 TSval=311228483 TSecr=311228483","127.0.0.1","127.0.0.1","127.0.0.1"
"8061","6.362656169","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=154 Ack=1 Win=512 Len=1 TSval=311228494 TSecr=311228483","49556  >  35813 [PSH, ACK] Seq=154 Ack=1 Win=512 Len=1 TSval=311228494 TSecr=311228483","127.0.0.1","127.0.0.1","127.0.0.1"
"8062","6.362665774","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=155 Win=512 Len=0 TSval=311228494 TSecr=311228494","35813  >  49556 [ACK] Seq=1 Ack=155 Win=512 Len=0 TSval=311228494 TSecr=311228494","127.0.0.1","127.0.0.1","127.0.0.1"
"8063","6.378453837","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=155 Ack=1 Win=512 Len=1 TSval=311228510 TSecr=311228494","49556  >  35813 [PSH, ACK] Seq=155 Ack=1 Win=512 Len=1 TSval=311228510 TSecr=311228494","127.0.0.1","127.0.0.1","127.0.0.1"
"8064","6.378462515","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=156 Win=512 Len=0 TSval=311228510 TSecr=311228510","35813  >  49556 [ACK] Seq=1 Ack=156 Win=512 Len=0 TSval=311228510 TSecr=311228510","127.0.0.1","127.0.0.1","127.0.0.1"
"8065","6.397205115","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=156 Ack=1 Win=512 Len=1 TSval=311228528 TSecr=311228510","49556  >  35813 [PSH, ACK] Seq=156 Ack=1 Win=512 Len=1 TSval=311228528 TSecr=311228510","127.0.0.1","127.0.0.1","127.0.0.1"
"8066","6.397211738","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=157 Win=512 Len=0 TSval=311228528 TSecr=311228528","35813  >  49556 [ACK] Seq=1 Ack=157 Win=512 Len=0 TSval=311228528 TSecr=311228528","127.0.0.1","127.0.0.1","127.0.0.1"
"8067","6.412330465","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=157 Ack=1 Win=512 Len=1 TSval=311228543 TSecr=311228528","49556  >  35813 [PSH, ACK] Seq=157 Ack=1 Win=512 Len=1 TSval=311228543 TSecr=311228528","127.0.0.1","127.0.0.1","127.0.0.1"
"8068","6.412342226","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=158 Win=512 Len=0 TSval=311228544 TSecr=311228543","35813  >  49556 [ACK] Seq=1 Ack=158 Win=512 Len=0 TSval=311228544 TSecr=311228543","127.0.0.1","127.0.0.1","127.0.0.1"
"8069","6.420767569","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=158 Ack=1 Win=512 Len=1 TSval=311228552 TSecr=311228544","49556  >  35813 [PSH, ACK] Seq=158 Ack=1 Win=512 Len=1 TSval=311228552 TSecr=311228544","127.0.0.1","127.0.0.1","127.0.0.1"
"8070","6.420774542","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=159 Win=512 Len=0 TSval=311228552 TSecr=311228552","35813  >  49556 [ACK] Seq=1 Ack=159 Win=512 Len=0 TSval=311228552 TSecr=311228552","127.0.0.1","127.0.0.1","127.0.0.1"
"8071","6.442897383","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=159 Ack=1 Win=512 Len=1 TSval=311228574 TSecr=311228552","49556  >  35813 [PSH, ACK] Seq=159 Ack=1 Win=512 Len=1 TSval=311228574 TSecr=311228552","127.0.0.1","127.0.0.1","127.0.0.1"
"8072","6.442905875","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=160 Win=512 Len=0 TSval=311228574 TSecr=311228574","35813  >  49556 [ACK] Seq=1 Ack=160 Win=512 Len=0 TSval=311228574 TSecr=311228574","127.0.0.1","127.0.0.1","127.0.0.1"
"8073","6.497595863","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=160 Ack=1 Win=512 Len=1 TSval=311228629 TSecr=311228574","49556  >  35813 [PSH, ACK] Seq=160 Ack=1 Win=512 Len=1 TSval=311228629 TSecr=311228574","127.0.0.1","127.0.0.1","127.0.0.1"
"8074","6.497602525","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=161 Win=512 Len=0 TSval=311228629 TSecr=311228629","35813  >  49556 [ACK] Seq=1 Ack=161 Win=512 Len=0 TSval=311228629 TSecr=311228629","127.0.0.1","127.0.0.1","127.0.0.1"
"8075","6.533985683","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=161 Ack=1 Win=512 Len=1 TSval=311228665 TSecr=311228629","49556  >  35813 [PSH, ACK] Seq=161 Ack=1 Win=512 Len=1 TSval=311228665 TSecr=311228629","127.0.0.1","127.0.0.1","127.0.0.1"
"8076","6.533992215","127.0.0.1","127.0.0.1","TCP","68","35813  >  49556 [ACK] Seq=1 Ack=162 Win=512 Len=0 TSval=311228665 TSecr=311228665","35813  >  49556 [ACK] Seq=1 Ack=162 Win=512 Len=0 TSval=311228665 TSecr=311228665","127.0.0.1","127.0.0.1","127.0.0.1"
"8077","6.534041510","127.0.0.1","127.0.0.1","TCP","69","49556  >  35813 [PSH, ACK] Seq=162 Ack=1 Win=512 Len=1 TSval=311228665 TSecr=311228665","49556  >  35813 [PSH, ACK] Seq=162 Ack=1 Win=512 Len=1 TSval=311228665 TSecr=311228665","127.0.0.1","127.0.0.1","127.0.0.1"
